Row_ID,Calendar_Year,Model_Year,NVVar1,NVVar2,NVVar3,NVVar4,HasLoss
3217124,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
715304,2006,1996,-0.2315299,-0.2661168,1.9685332,1.4086365,0
5130093,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1374165,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10318283,2005,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10758378,2007,1983,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8723518,2007,2001,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
6681104,2006,2001,6.62711,-0.2661168,-0.2723372,-0.2514189,0
3513859,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3833035,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2317975,2007,2005,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
780527,2005,2000,-0.2315299,2.0211828,1.9685332,-0.2514189,0
1034115,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7737933,2006,1986,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12031065,2005,1984,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9649667,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10773398,2007,2004,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
8296505,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10586817,2006,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
514958,2006,2006,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
12724968,2006,1995,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
1632053,2007,2001,-0.2315299,-0.2661168,-0.2723372,3.068692,0
7789443,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5840625,2006,2003,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
11445133,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10011848,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8247639,2006,1998,-0.2315299,-0.2661168,-0.2723372,6.3888025,0
2932465,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10165253,2007,1981,3.1977899,-0.2661168,-0.2723372,-0.2514189,0
4454283,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3168957,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7693966,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10772749,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
392227,2006,2000,-0.2315299,2.0211828,-0.2723372,-0.2514189,0
5677665,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4404678,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8846458,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5416234,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1296309,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8229806,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5938439,2005,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2324068,2007,1997,-0.2315299,4.3084822,-0.2723372,-0.2514189,0
12538663,2006,2005,-0.2315299,-0.2661168,-0.2723372,3.068692,0
3300785,2006,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5967288,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4865905,2005,1998,3.1977899,-0.2661168,-0.2723372,3.068692,0
6721714,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
966435,2007,1995,-0.2315299,-0.2661168,4.2094035,-0.2514189,0
7339283,2007,2002,2.0546834,-0.2661168,-0.2723372,-0.2514189,0
7730945,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6953027,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6790887,2005,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1401593,2007,2000,-0.2315299,-0.2661168,-0.2723372,3.068692,0
10946375,2005,1986,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4597349,2005,2001,-0.2315299,-0.2661168,-0.2723372,3.068692,0
12822135,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
13024783,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6786003,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4495949,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1362088,2006,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5479269,2006,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2527886,2007,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11377504,2005,1997,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
12318604,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3213388,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5928304,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5122539,2007,2007,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
10603048,2006,1990,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5911137,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6765193,2006,1999,-0.2315299,-0.2661168,-0.2723372,3.068692,0
6215179,2005,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8157818,2007,2003,2.0546834,-0.2661168,2.7154899,-0.2514189,0
7390535,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6740323,2005,1997,6.62711,-0.2661168,-0.2723372,-0.2514189,0
8530276,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5087254,2005,1989,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3957866,2006,2006,-0.2315299,-0.2661168,4.2094035,-0.2514189,0
9097385,2005,2000,-0.2315299,-0.2661168,8.691144,-0.2514189,0
4472245,2007,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12664249,2005,2001,2.0546834,-0.2661168,-0.2723372,-0.2514189,0
1243259,2006,1994,6.62711,-0.2661168,-0.2723372,-0.2514189,0
1394388,2007,1985,-0.2315299,-0.2661168,1.9685332,-0.2514189,0
5655994,2007,2006,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
11497625,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3008915,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1438647,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1841654,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4839186,2007,1983,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6053978,2005,1990,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6456887,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9140544,2005,1988,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7934945,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9410558,2005,1996,-0.2315299,8.8830814,-0.2723372,-0.2514189,0
5420237,2007,1983,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3264535,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3875847,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5901806,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9025724,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10369118,2006,1991,-0.2315299,4.3084822,-0.2723372,-0.2514189,0
10758788,2006,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11219308,2005,1996,-0.2315299,-0.2661168,-0.2723372,6.3888025,0
7072405,2006,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6602943,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2410684,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9893913,2005,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1083557,2006,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5268275,2006,2003,-0.2315299,8.8830814,-0.2723372,-0.2514189,0
6719208,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3254669,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5467923,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10937457,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11218005,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6106725,2005,2005,-0.2315299,-0.2661168,-0.2723372,3.068692,0
5481618,2006,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9086494,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6986914,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2897053,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1239535,2006,1989,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
625225,2006,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10887118,2005,2002,-0.2315299,-0.2661168,1.9685332,1.4086365,0
2368513,2006,2005,-0.2315299,4.3084822,4.2094035,-0.2514189,0
3401428,2007,2001,-0.2315299,4.3084822,-0.2723372,-0.2514189,0
13039919,2005,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
885355,2006,2006,-0.2315299,4.3084822,-0.2723372,-0.2514189,0
4147308,2006,2004,-0.2315299,2.7836161,2.7154899,-0.2514189,0
11256969,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2475914,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4839507,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3320574,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7015169,2007,1997,-0.2315299,2.0211828,1.9685332,-0.2514189,0
1704984,2006,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6784013,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9491257,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2736454,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8672777,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1409253,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3554546,2006,1994,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
9799144,2007,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7605034,2006,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1370874,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12991149,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12770974,2005,2005,3.1977899,-0.2661168,-0.2723372,3.068692,0
7529394,2007,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7385166,2005,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2765033,2007,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4706423,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
555734,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3902893,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
530955,2005,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6610058,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9715006,2005,1989,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1374805,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12609056,2006,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12400534,2005,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3153637,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
151493,2007,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1460044,2007,1995,-0.2315299,8.8830814,-0.2723372,-0.2514189,0
4072788,2005,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9157065,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9720696,2007,2000,-0.2315299,-0.2661168,-0.2723372,3.068692,0
5127313,2007,2003,6.62711,-0.2661168,-0.2723372,-0.2514189,0
7329238,2006,1996,3.1977899,-0.2661168,-0.2723372,3.068692,0
8311338,2006,1995,6.62711,-0.2661168,-0.2723372,-0.2514189,0
6148319,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12668565,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11737247,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3926237,2007,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9545409,2005,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
13061659,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12618558,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9817913,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12206405,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5214047,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6762816,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8301195,2007,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2775547,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1223256,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1593209,2007,1998,2.0546834,-0.2661168,-0.2723372,-0.2514189,0
342936,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7679003,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4655143,2007,2007,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
5443496,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3160177,2005,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8992615,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1739996,2006,1999,-0.2315299,-0.2661168,4.2094035,-0.2514189,0
1666945,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2419234,2007,2002,-0.2315299,-0.2661168,-0.2723372,6.3888025,0
2656385,2006,2003,-0.2315299,2.0211828,1.9685332,-0.2514189,0
8886913,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7413555,2006,2001,3.1977899,-0.2661168,-0.2723372,3.068692,0
5915874,2007,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8879334,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7235759,2007,2000,-0.2315299,-0.2661168,-0.2723372,1.9619883,0
4858134,2007,1996,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
12453975,2005,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9672808,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2991626,2006,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11972305,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9341866,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5408804,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7097566,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10006358,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1681655,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12368759,2006,1994,-0.2315299,-0.2661168,-0.2723372,1.9619883,0
10835729,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8577036,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9574699,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10719443,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7092818,2006,2005,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
12561908,2006,1991,-0.2315299,5.223402,-0.2723372,-0.2514189,0
1347743,2007,2001,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
11462898,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11233573,2007,2003,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
5665756,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7818003,2005,1987,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11195055,2005,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4372173,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2232686,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10581907,2006,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12084587,2005,1988,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11760616,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9746378,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2794844,2007,1988,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6713583,2007,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9645255,2005,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7461657,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10328228,2006,1995,1.4831301,4.3084822,-0.2723372,-0.2514189,0
2697639,2005,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1955088,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6909235,2007,1988,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2356047,2007,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8855566,2006,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9128579,2007,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9651829,2005,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3642589,2005,1983,-0.2315299,-0.2661168,-0.2723372,6.3888025,0
10094273,2005,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1237263,2007,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6504316,2005,1992,-0.2315299,1.5637228,-0.2723372,-0.2514189,0
2761044,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11327907,2006,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4145456,2007,1989,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
340838,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
220223,2005,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6421567,2005,1990,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11228444,2005,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4055666,2005,2005,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
86404,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
13147457,2005,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1121694,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
60238,2007,1999,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
7228146,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2649796,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2010586,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6228838,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7985884,2006,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5043536,2006,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
451479,2006,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3946937,2006,1991,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7979693,2006,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5701545,2007,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
3880777,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7690924,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12455008,2007,2000,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
312659,2006,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2938407,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5098978,2007,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1716737,2007,1998,-0.2315299,-0.2661168,-0.2723372,6.3888025,0
12324639,2007,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2962479,2006,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10352738,2006,2002,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
2815637,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6887266,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10053263,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1156384,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8414063,2007,2008,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4220327,2006,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12481923,2006,1993,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4656877,2007,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10625737,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12957316,2005,1998,2.0546834,-0.2661168,-0.2723372,-0.2514189,0
2150905,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
415575,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10592267,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1084844,2005,1998,3.1977899,-0.2661168,-0.2723372,3.068692,0
4378494,2006,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1243245,2005,2006,6.62711,-0.2661168,-0.2723372,-0.2514189,0
7634706,2007,1986,-0.2315299,-0.2661168,8.691144,-0.2514189,0
4027906,2006,2002,-0.2315299,2.7836161,-0.2723372,-0.2514189,0
2268217,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4566669,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10055057,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6187917,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11186557,2005,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8465487,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4960773,2006,1990,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5382037,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
105379,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11020683,2005,1995,-0.2315299,-0.2661168,1.9685332,1.4086365,0
8065193,2006,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4391414,2006,1992,1.1401981,-0.2661168,1.520359,1.0766255,0
5995254,2005,2001,-0.2315299,-0.2661168,4.2094035,-0.2514189,0
6140534,2005,1999,3.1977899,-0.2661168,-0.2723372,3.068692,0
12054475,2005,2006,6.62711,-0.2661168,-0.2723372,-0.2514189,0
7063334,2007,1994,-0.2315299,-0.2661168,8.691144,-0.2514189,0
11149973,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11275548,2005,2001,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4563113,2007,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1256574,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12136539,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7921919,2007,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6086304,2006,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7851566,2005,1997,-0.2315299,-0.2661168,-0.2723372,3.068692,0
3316277,2007,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6998998,2007,2007,-0.2315299,-0.2661168,4.2094035,-0.2514189,0
8577343,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7094386,2006,2000,-0.2315299,2.0211828,1.9685332,-0.2514189,0
1851134,2007,2007,-0.2315299,4.3084822,-0.2723372,-0.2514189,0
12211619,2006,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4801137,2007,2006,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11571734,2006,1996,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6444834,2005,1990,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1480519,2007,2003,-0.2315299,-0.2661168,5.7033172,-0.2514189,0
7909344,2005,2003,-0.2315299,-0.2661168,-0.2723372,3.068692,0
9658185,2006,2004,-0.2315299,4.3084822,-0.2723372,-0.2514189,0
7907965,2007,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
2432739,2007,2007,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8149546,2005,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
703457,2007,2001,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
8921364,2005,2004,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
150099,2007,2003,-0.2315299,-0.2661168,-0.2723372,3.068692,0
6711644,2005,2004,3.1977899,-0.2661168,-0.2723372,3.068692,0
967843,2007,1997,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11245109,2007,2003,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
9726393,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7379175,2006,1982,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4253259,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11602644,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10117448,2005,2000,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
5258926,2006,2001,6.62711,-0.2661168,-0.2723372,-0.2514189,0
6710973,2006,2002,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
12756813,2005,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
11222106,2005,1998,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
13045017,2005,1995,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
6730315,2007,1986,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
8997856,2007,1992,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1558759,2007,1994,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
458335,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
7173689,2005,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
1199773,2006,2005,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
10698988,2005,1981,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
4144938,2006,2004,-0.2315299,-0.2661168,2.7154899,-0.2514189,0
8788606,2006,1999,-0.2315299,-0.2661168,-0.2723372,-0.2514189,0
